,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,new,size,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,rain,weather,weather_description
939,42183,35.05615,-101.3628,2/26/2024 12:00:00 AM,Juliet Pass,c,SAC,y,2963.0,297.31,295.96,1008,7,260.83,3,,3.55,278,,Clear,clear sky
940,42184,36.6538889,-99.6238889,2/26/2024 12:00:00 AM,Sand Creek,c,SAC,y,2304.0,294.27,292.88,1008,17,268.84,0,,3.31,177,,Clear,clear sky
941,42185,34.005,-94.5236111,2/23/2024 12:00:00 AM,Mountain Fork,c,SAC,y,400.0,296.31,295.8,1005,43,283.06,0,10000.0,4.12,320,,Clear,clear sky
942,42186,25.96,-81.12,2/25/2024 12:00:00 AM,Monument,c,SAC,y,715.0,292.71,292.21,1018,57,283.97,0,,6.83,302,,Clear,clear sky
943,42187,34.8325,-94.5358333,2/25/2024 12:00:00 AM,Walker,c,SAC,y,1844.0,291.31,289.99,1016,31,273.93,0,,1.48,172,,Clear,clear sky
944,42188,34.807333,-94.475778,2/25/2024 12:00:00 AM,Haw,c,SAC,y,855.0,290.67,289.37,1017,34,274.65,0,,1.59,175,,Clear,clear sky
945,42189,34.7536111,-95.2941667,2/24/2024 12:00:00 AM,Rock Station,c,SAC,y,390.0,291.12,289.73,1016,29,272.88,0,,2.13,285,,Clear,clear sky
946,42190,34.4708333,-88.42,2/25/2024 12:00:00 AM,Mounds,c,SAC,y,138.0,285.36,283.79,1019,44,273.48,0,,3.23,331,,Clear,clear sky
947,42191,34.9675,-95.0813889,2/24/2024 12:00:00 AM,Red Oak Mountain,c,SAC,y,799.0,291.39,290.13,1016,33,274.86,0,,1.77,276,,Clear,clear sky
948,42192,31.0422222,-88.8008333,2/24/2024 12:00:00 AM,Leaf,c,SAC,y,1526.0,293.01,291.91,1012,33,276.28,0,,3.46,317,,Clear,clear sky
949,42193,36.0352778,-94.7311111,2/25/2024 12:00:00 AM,Clearfork,c,SAC,y,210.0,288.75,287.23,1016,33,272.62,0,,2.94,169,,Clear,clear sky
950,42194,34.7891667,-89.3197222,2/19/2024 12:00:00 AM,Chewalla Creek,c,SAC,,520.0,279.59,278.2,1020,40,267.67,0,,2.0,261,,Clear,clear sky
951,42195,36.1297222,-95.0569444,2/20/2024 12:00:00 AM,Bryant Creek,c,SAC,,416.0,286.61,284.95,1017,36,272.0,0,,2.89,151,,Clear,clear sky
952,42196,34.7825,-95.1733333,2/20/2024 12:00:00 AM,Corral,c,SAC,,270.0,286.62,285.09,1018,41,273.64,0,,2.96,182,,Clear,clear sky
953,42197,36.6205556,-82.995,2/21/2024 12:00:00 AM,Moore Hollow,c,SAC,,525.0,283.51,282.35,1023,67,277.66,0,,2.15,289,,Clear,clear sky
954,42198,34.44,-96.7355556,2/21/2024 12:00:00 AM,Spring Creek Road,c,SAC,,575.0,295.88,295.28,1017,41,281.96,73,,4.23,164,,Clouds,broken clouds
955,42199,36.1958333,-94.75,2/25/2024 12:00:00 AM,5 Mile Hollow,c,SAC,y,300.0,288.51,286.96,1016,33,272.43,0,,2.94,169,,Clear,clear sky
956,42200,35.7444444,-94.6061111,2/24/2024 12:00:00 AM,Soap Mountain,c,SAC,y,227.0,290.15,288.66,1014,29,272.14,0,,3.04,278,,Clear,clear sky
957,42201,36.1486111,-95.1013889,2/24/2024 12:00:00 AM,North Bryant,c,SAC,y,367.0,290.66,289.2,1014,28,272.1,17,,3.32,278,,Clouds,few clouds
958,42202,30.5141667,-93.2483333,2/24/2024 12:00:00 AM,Domain Rd,c,SAC,y,165.0,294.43,293.42,1015,31,276.64,0,,2.83,322,,Clear,clear sky
959,42203,35.7136111,-94.6725,2/24/2024 12:00:00 AM,Pine Ridge,c,SAC,y,130.0,290.07,288.57,1014,29,272.08,0,,3.04,278,,Clear,clear sky
960,42204,30.8722222,-95.5672222,2/25/2024 12:00:00 AM,Boggy Pine,c,SAC,y,140.0,294.44,293.28,1019,25,273.64,0,10000.0,0.0,0,,Clear,clear sky
961,42205,34.6919444,-95.1841667,2/23/2024 12:00:00 AM,Round Prairie,c,SAC,y,715.0,294.09,293.78,1008,59,285.78,25,,4.7,330,,Clouds,scattered clouds
962,42206,36.0686111,-94.7833333,2/23/2024 12:00:00 AM,Fall Branch,c,SAC,y,200.0,291.61,290.82,1008,50,281.01,16,,4.17,342,,Clouds,few clouds
963,42207,30.6922222,-93.9886111,2/25/2024 12:00:00 AM,Mill Creek,c,SAC,y,285.0,297.22,296.36,1019,26,276.54,0,,0.85,34,,Clear,clear sky
964,42208,32.5608333,-82.6286111,2/24/2024 12:00:00 AM,Smith Chapel Road,c,SAC,y,112.0,291.39,290.37,1006,42,278.28,2,,3.54,301,,Clear,clear sky
965,42209,35.6202778,-101.8613889,2/24/2024 12:00:00 AM,North Cig,c,SAC,y,4012.0,288.45,286.69,1018,25,269.08,32,,1.78,284,,Clouds,scattered clouds
966,42210,30.3875,-89.4733333,2/24/2024 12:00:00 AM,Texas Flat Rd,c,SAC,y,135.0,293.08,291.86,1012,28,274.05,0,10000.0,4.12,340,,Clear,clear sky
967,42211,32.7858333,-89.6602778,2/25/2024 12:00:00 AM,St Anne Rd,c,SAC,y,135.0,288.58,287.2,1019,39,274.71,0,,3.06,323,,Clear,clear sky
968,42212,31.5016667,-90.3394444,2/24/2024 12:00:00 AM,East Lincoln Dr,c,SAC,y,2000.0,292.28,291.29,1013,40,278.38,0,,2.95,316,,Clear,clear sky
969,42213,30.3080556,-89.4816667,2/25/2024 12:00:00 AM,Bayou La Croix,c,SAC,y,356.0,291.32,289.9,1018,27,272.17,0,10000.0,0.0,0,,Clear,clear sky
970,42214,30.8516667,-88.6088889,2/22/2024 12:00:00 AM,Pistol Howell Rd,c,SAC,y,119.0,290.07,289.28,1021,56,281.25,0,,0.45,187,,Clear,clear sky
971,42215,29.7472222,-94.1519444,2/23/2024 12:00:00 AM,Duck City Road,c,SAC,y,305.0,292.07,292.24,1010,85,289.49,25,,6.85,206,,Clouds,scattered clouds
972,42216,27.5616667,-81.9072222,2/24/2024 12:00:00 AM,Mine View Road,c,SAC,y,514.0,294.27,294.47,1010,78,290.29,60,,5.97,226,0.31,Rain,light rain
973,42217,30.7719444,-89.5633333,2/24/2024 12:00:00 AM,L Jack Stewart Rd,c,SAC,y,230.0,293.19,292.19,1012,36,277.68,0,,2.97,327,,Clear,clear sky
974,42218,30.8897222,-89.5430556,2/24/2024 12:00:00 AM,Pearl River,c,SAC,y,178.0,293.05,292.04,1012,36,277.55,0,,2.97,327,,Clear,clear sky
975,42219,31.4997222,-89.9633333,2/25/2024 12:00:00 AM,Progress Rd,c,SAC,y,741.0,291.25,289.98,1018,33,274.74,0,,2.83,310,,Clear,clear sky
976,42220,31.1661111,-90.6069444,2/25/2024 12:00:00 AM,Dickie Mills Rd,c,SAC,y,110.0,291.66,290.19,1019,24,271.01,0,10000.0,3.6,320,,Clear,clear sky
977,42221,30.4802778,-93.4688889,2/24/2024 12:00:00 AM,Alton Pierce Rd,c,SAC,y,165.0,294.48,293.4,1015,28,275.25,0,10000.0,3.09,310,,Clear,clear sky
978,42222,36.2527778,-84.3361111,2/27/2024 12:00:00 AM,Stoney Fork,c,SAC,y,227.0,291.05,289.73,1014,32,274.14,0,10000.0,4.63,200,,Clear,clear sky
979,42223,35.4975,-96.4013889,2/26/2024 12:00:00 AM,Pitbull,c,SAC,y,168.0,298.28,297.4,1009,21,274.44,0,,1.41,253,,Clear,clear sky
980,42224,31.5213889,-89.9522222,2/24/2024 12:00:00 AM,Palestine Rd,c,SAC,y,1409.0,292.53,291.54,1013,39,278.24,0,,2.96,319,,Clear,clear sky
981,42225,32.9291667,-88.2511111,2/25/2024 12:00:00 AM,Claude Jackson 35,c,SAC,y,440.0,289.52,288.02,1017,31,272.46,0,,3.22,313,,Clear,clear sky
982,42226,30.7541667,-87.5941667,2/24/2024 12:00:00 AM,Mosquito Fork,c,SAC,y,1210.0,291.56,290.61,1010,44,279.1,0,,3.13,325,,Clear,clear sky
983,42229,39.2033333,-103.3033333,2/25/2024 12:00:00 AM,Big Sandy,c,RMC,y,956.0,287.53,285.39,1009,14,261.75,1,,1.53,235,,Clear,clear sky
984,42230,44.2522222,-104.9233333,2/25/2024 12:00:00 AM,Hwy 16,c,RMC,y,1246.0,285.03,282.9,1013,24,266.01,93,,2.24,354,,Clouds,overcast clouds
985,42231,44.7436111,-104.8677778,2/27/2024 12:00:00 AM,Rock,c,RMC,y,214.0,282.88,279.72,991,37,269.39,100,,7.08,252,,Clouds,overcast clouds
986,42232,39.2722222,-94.9408333,2/23/2024 12:00:00 AM,14Th Street,c,RMC,y,400.0,289.69,288.6,1011,46,278.04,40,10000.0,5.66,330,,Clouds,scattered clouds
987,42234,37.808617,-91.105117,2/26/2024 12:00:00 AM,Shoal,c,EACC,y,150.0,291.95,291.06,1008,45,279.78,0,,2.73,231,,Clear,clear sky
988,42235,37.4627778,-91.3961111,2/28/2024 12:00:00 AM,Beason Hollow,c,EACC,y,690.0,297.09,296.74,995,46,284.77,100,,5.59,232,,Clouds,overcast clouds
989,42236,37.5419444,-92.0416667,2/24/2024 12:00:00 AM,Green,c,EACC,y,327.0,287.8,286.18,1011,33,271.88,22,,4.08,292,,Clouds,few clouds
990,42237,36.878,-91.233,2/28/2024 12:00:00 AM,Barn Log,c,EACC,y,227.0,297.57,297.53,996,56,288.23,100,,6.38,212,,Clouds,overcast clouds
991,42525,35.6477778,-94.5902778,2/27/2024 12:00:00 AM,Jackjumper,c,SAC,,240.0,297.29,296.78,1001,39,282.48,51,,4.14,183,,Clouds,broken clouds
992,42526,36.305,-94.9483333,2/27/2024 12:00:00 AM,Kenwood 11,c,SAC,,316.0,295.53,294.92,1000,42,282.0,36,,4.04,165,,Clouds,scattered clouds
993,42527,31.0391667,-88.29,2/24/2024 12:00:00 AM,Russell Rd,c,SAC,,375.0,292.32,291.39,1011,42,279.11,0,,3.31,311,,Clear,clear sky
994,42528,31.1433333,-89.0933333,2/28/2024 12:00:00 AM,Range 50B,c,SAC,,754.0,295.74,296.09,1012,78,291.71,62,,5.14,179,,Clouds,broken clouds
995,42529,30.5163889,-95.3,2/24/2024 12:00:00 AM,New Hope,c,SAC,,779.0,293.88,292.95,1017,36,278.29,0,,2.51,321,,Clear,clear sky
996,42530,36.8344444,-101.4825,2/27/2024 12:00:00 AM,L Road,c,SAC,,323.0,295.83,294.6,1002,17,269.97,0,10000.0,13.89,250,,Clear,clear sky
997,42531,34.968,-95.119,2/28/2024 12:00:00 AM,North Winds Second Mountain,c,SAC,,2278.0,293.69,293.94,1000,82,290.51,100,,5.47,196,,Clouds,overcast clouds
998,42532,34.8213889,-95.2272222,2/26/2024 12:00:00 AM,Gaines Creek,c,SAC,,650.0,296.33,295.88,1010,45,283.75,0,,2.33,186,,Clear,clear sky
999,42533,34.9847222,-95.4322222,2/26/2024 12:00:00 AM,Boiling Springs East,c,SAC,,1152.0,296.2,295.66,1010,42,282.61,0,,2.4,187,,Clear,clear sky
1000,42534,36.4425,-94.7597222,2/27/2024 12:00:00 AM,Jbar,c,SAC,,110.0,295.36,294.5,1000,33,278.34,0,6437.0,3.09,170,,Haze,haze
1001,42535,34.8438889,-95.2052778,2/25/2024 12:00:00 AM,Bobcat Ridge No. 1,c,SAC,,535.0,291.96,290.71,1016,31,274.49,0,,2.44,180,,Clear,clear sky
1002,42536,34.8316667,-95.2438889,2/27/2024 12:00:00 AM,Bobcat Ridge No. 2,c,SAC,,400.0,298.92,298.6,1003,40,284.31,2,,4.52,185,,Clear,clear sky
1003,42537,35.7369444,-95.0375,2/27/2024 12:00:00 AM,Circle Drive,c,SAC,,273.0,298.17,297.51,1001,30,279.41,22,,4.8,192,,Clouds,few clouds
1004,42538,35.8505556,-95.1358333,2/27/2024 12:00:00 AM,Hick'S Branch,c,SAC,,575.0,297.39,296.68,1002,31,279.21,0,10000.0,3.09,190,,Clear,clear sky
1005,42539,35.9425,-94.6919444,2/27/2024 12:00:00 AM,Lost,c,SAC,,114.0,296.33,295.83,1001,43,283.07,48,,4.05,176,,Clouds,scattered clouds
1006,42543,36.022,-92.634,3/2/2024 12:00:00 AM,Sanders Road,c,SAC,y,1100.0,283.21,282.13,1017,71,278.2,0,,2.39,146,,Clear,clear sky
1007,42549,38.9,-97.761,2/29/2024 12:00:00 AM,Watkins Road,c,RMC,y,1280.0,280.48,278.4,1026,33,266.15,0,10000.0,3.09,200,,Clear,clear sky
1008,42821,31.085633,-89.17265,2/28/2024 12:00:00 AM,FS 310B,c,SAC,,778.0,295.76,296.11,1012,78,291.73,62,,5.14,179,,Clouds,broken clouds
1009,42822,36.0327778,-96.2622222,2/27/2024 12:00:00 AM,Tiger Creek,c,SAC,,312.0,299.53,299.53,1001,17,272.62,0,10000.0,3.09,190,,Clear,clear sky
1010,42823,31.438431,-88.655033,2/24/2024 12:00:00 AM,Griffin Creek,c,SAC,,961.0,292.58,291.44,1011,33,275.91,0,,3.62,310,,Clear,clear sky
1011,42824,36.3333333,-94.6483333,3/6/2024 12:00:00 AM,Yergn,c,SAC,y,157.0,286.6,286.06,1014,79,283.04,3,,3.81,16,,Clear,clear sky
1012,42825,35.5032482,-102.2525277,2/28/2024 12:00:00 AM,Magenta,c,SAC,,3297.0,293.72,292.54,999,27,274.09,95,,8.74,276,,Clouds,overcast clouds
1013,42826,31.102,-88.301,2/24/2024 12:00:00 AM,Robert Walker Rd,c,SAC,,560.0,292.37,291.24,1011,34,276.14,0,,3.31,311,,Clear,clear sky
1014,42827,31.4458333,-87.9519444,2/25/2024 12:00:00 AM,Wasington,c,SAC,,300.0,291.98,290.7,1017,30,274.05,0,,3.01,293,,Clear,clear sky
1015,42828,35.644,-94.641,3/2/2024 12:00:00 AM,Cabin,c,SAC,,109.0,286.12,285.04,1016,60,278.55,0,,1.82,133,,Clear,clear sky
1016,42829,34.1388889,-95.4866667,2/26/2024 12:00:00 AM,East 1980 Road,c,SAC,,5545.0,297.56,297.18,1010,43,284.18,0,10000.0,2.57,210,,Clear,clear sky
1017,42830,34.0075,-94.6488889,2/28/2024 12:00:00 AM,Craig Curve North,c,SAC,,166.0,295.79,296.17,1002,79,291.96,100,,4.52,195,,Clouds,overcast clouds
1018,42831,27.7183333,-81.9608333,2/27/2024 12:00:00 AM,Mills Rd,c,SAC,,650.0,293.56,292.94,1022,49,282.5,0,,0.89,217,,Clear,clear sky
1019,42832,36.3536111,-94.9097222,3/5/2024 12:00:00 AM,Stanley Rogers,c,SAC,y,115.0,297.39,297.25,1006,53,287.21,98,,3.03,202,,Clouds,overcast clouds
1020,42833,35.6863889,-101.5519444,3/6/2024 12:00:00 AM,Roughneck,c,SAC,y,355.0,286.86,285.23,1021,36,272.2,0,10000.0,5.14,40,,Clear,clear sky
1021,42834,33.7877778,-95.9008333,3/6/2024 12:00:00 AM,Caddo Unit 22,c,SAC,y,193.0,294.59,294.59,1008,69,288.67,13,,1.23,60,,Clouds,few clouds
1022,42835,46.2761111,-96.1116667,3/2/2024 12:00:00 AM,Doran,,EACC,y,2300.0,284.29,282.71,1004,48,273.7,0,10000.0,1.54,200,,Clear,clear sky
1023,42840,39.1919444,-95.8275,3/3/2024 12:00:00 AM,Humphrey Rd,c,RMC,y,1000.0,294.09,293.34,1003,42,280.71,0,,5.8,162,,Clear,clear sky
1024,42841,38.6125,-104.7911111,3/4/2024 12:00:00 AM,Range 135,c,RMC,y,7000.0,287.27,285.29,1002,21,266.16,0,10000.0,8.75,230,,Clear,clear sky
1025,42842,41.217,-104.92,3/1/2024 12:00:00 AM,Happy Jack,c,RMC,,6634.0,283.22,280.75,1012,18,261.39,0,10000.0,6.69,260,,Clear,clear sky
1026,42843,38.9066667,-104.0725,3/5/2024 12:00:00 AM,Holtwood,c,RMC,y,641.0,280.29,277.17,1009,30,264.91,0,,4.98,168,,Clear,clear sky
1027,42844,38.542,-104.797,2/26/2024 12:00:00 AM,Range 153,c,RMC,,2672.0,289.77,287.8,1013,12,261.64,0,10000.0,8.05,360,,Clear,clear sky
1028,42845,45.355833,-106.54425,2/24/2024 12:00:00 AM,Three Circle,c,NRC,,613.0,284.24,282.01,1015,23,264.92,0,,4.2,289,,Clear,clear sky
1029,43107,36.243,-99.509,3/8/2024 12:00:00 AM,Persimmon Creek,c,SAC,y,315.0,290.15,288.92,1003,39,276.11,26,,4.88,345,,Clouds,scattered clouds
1030,43108,36.132,-95.106,3/7/2024 12:00:00 AM,Spring Creek,c,SAC,y,150.0,290.99,290.66,1011,70,285.45,100,,0.73,76,,Clouds,overcast clouds
1031,43109,35.234,-96.157,3/13/2024 12:00:00 AM,Wild Onion,c,SAC,y,245.0,294.76,294.62,1009,63,287.42,17,,5.38,187,,Clouds,few clouds
1032,43110,36.792,-84.66,3/13/2024 12:00:00 AM,Problem,c,SAC,y,106.0,287.02,285.38,1017,35,271.98,0,10000.0,2.57,230,,Clear,clear sky
1033,43111,36.774,-84.047,3/14/2024 12:00:00 AM,Whetstone Road,c,SAC,y,370.0,291.88,290.83,1015,39,277.66,20,10000.0,0.0,0,,Clouds,few clouds
1034,43112,35.4597222,-100.8244444,2/26/2024 12:00:00 AM,Grape Vine Creek,c,SAC,,34883.0,296.22,294.95,1008,14,267.96,0,,2.47,265,,Clear,clear sky
1035,43113,36.5858333,-99.4813889,3/6/2024 12:00:00 AM,Cooper,c,SAC,,2412.0,286.41,284.78,1016,38,272.5,0,10000.0,6.17,40,,Clear,clear sky
1036,43114,36.4388889,-99.9558333,2/27/2024 12:00:00 AM,Catesby,c,SAC,,89688.0,298.68,297.76,999,18,272.7,94,,7.28,254,,Clouds,overcast clouds
1037,43115,36.71,-100.0038889,2/27/2024 12:00:00 AM,Slapout,c,SAC,,26020.0,298.62,297.69,998,18,272.66,92,,6.99,255,,Clouds,overcast clouds
1038,43116,36.3333333,-94.8583333,3/4/2024 12:00:00 AM,Runaway Hollow,c,SAC,,126.0,296.97,296.74,1006,51,286.23,12,,4.63,168,,Clouds,few clouds
1039,43117,35.8072222,-95.8502778,3/2/2024 12:00:00 AM,Concharty Church,c,SAC,,599.0,286.37,284.97,1016,47,275.31,0,10000.0,3.6,190,,Clear,clear sky
1040,43118,35.6911111,-96.5944444,3/2/2024 12:00:00 AM,Clyne,c,SAC,,260.0,286.71,285.77,1015,63,279.81,0,,2.28,157,,Clear,clear sky
1041,43119,35.1905556,-95.9116667,3/4/2024 12:00:00 AM,Arkoma,c,SAC,,395.0,296.98,296.85,1007,55,287.4,3,,5.94,175,,Clear,clear sky
1042,43120,33.6880556,-85.9011111,3/3/2024 12:00:00 AM,Pel Range #63,c,SAC,,475.0,286.66,286.29,1019,85,284.19,0,10000.0,0.51,360,,Clear,clear sky
1043,43121,30.21,-84.991,3/2/2024 12:00:00 AM,Brushy Crossing,c,SAC,,2215.0,291.46,291.75,1020,92,290.14,98,,2.46,145,,Clouds,overcast clouds
1044,43123,41.4875,-100.5713889,2/26/2024 12:00:00 AM,Betty's Way,c,RMC,,69810.0,289.04,287.34,1007,25,269.52,0,,2.53,268,,Clear,clear sky
1045,43124,38.034,-103.201,3/3/2024 12:00:00 AM,Boggsvillle,c,RMC,,1084.0,295.22,293.61,995,5,255.8,1,,7.73,209,,Clear,clear sky
1046,43125,44.106,-93.46,3/3/2024 12:00:00 AM,Snake Trail,c,EACC,,1594.0,288.29,287.03,1006,45,276.45,0,10000.0,6.17,140,,Clear,clear sky
1047,43126,35.4122222,-113.0336111,3/5/2024 12:00:00 AM,Aubrey,c,SWC,,3875.0,285.01,283.22,1012,37,271.07,0,,3.32,228,,Clear,clear sky
1048,43127,45.204,-106.297,3/11/2024 12:00:00 AM,Otter Road,c,NRC,y,2323.0,289.79,288.29,1006,30,272.27,95,,2.26,93,,Clouds,overcast clouds
1049,43308,38.6636111,-78.5922222,3/20/2024 12:00:00 AM,Waterfall Mountain,,SAC,y,4126.0,280.27,276.67,1004,27,263.7,100,10000.0,6.17,200,,Clouds,overcast clouds
1050,43311,38.7594444,-78.9372222,3/20/2024 12:00:00 AM,Capon,,SAC,y,1200.0,280.84,278.57,1005,29,264.95,99,,3.52,231,,Clouds,overcast clouds
1051,43323,34.266,-95.417,2/26/2024 12:00:00 AM,Smokehouse Creek,c,SAC,,1058482.0,296.49,296.08,1010,46,284.23,0,,2.77,180,,Clear,clear sky
1052,43324,35.258,-95.416,2/26/2024 12:00:00 AM,Windy Deuce,c,SAC,,144045.0,295.47,294.88,1009,43,282.3,0,,2.29,192,,Clear,clear sky
1053,43325,34.5722222,-88.4977778,3/12/2024 12:00:00 AM,Lamar Castle,c,SAC,,903.0,288.45,287.18,1023,44,276.28,6,,2.02,202,,Clear,clear sky
1054,43326,44.65,-104.739,3/14/2024 12:00:00 AM,Irishman Creek Road,c,SAC,,188.0,280.13,279.31,1015,87,278.12,100,10000.0,1.54,10,0.64,Rain,moderate rain
1055,43327,36.8025,-91.0725,3/12/2024 12:00:00 AM,North Beaver,c,SAC,,674.0,289.24,287.9,1020,38,274.93,0,,3.39,176,,Clear,clear sky
1056,43328,37.4575,-81.9777778,3/12/2024 12:00:00 AM,Brooken 1,c,SAC,,511.0,281.46,280.31,1022,67,275.7,0,,2.07,270,,Clear,clear sky
1057,43329,37.0947222,-82.2947222,3/12/2024 12:00:00 AM,Brooken 2,c,SAC,,142.0,282.54,282.04,1022,38,269.43,0,,1.56,259,,Clear,clear sky
1058,43330,36.8847222,-81.0338889,3/13/2024 12:00:00 AM,Hog Trap,c,SAC,,170.0,285.73,283.88,1016,32,269.91,0,,2.42,280,,Clear,clear sky
1059,43331,37.8922222,-82.1027778,3/18/2024 12:00:00 AM,Mining Camp Hollow,c,SAC,y,150.0,284.27,282.22,1007,30,268.01,0,10000.0,5.66,270,,Clear,clear sky
1060,43332,36.1191667,-96.2219444,3/14/2024 12:00:00 AM,CR 5091,c,SAC,y,301.0,298.13,297.99,1004,50,287.0,0,10000.0,6.69,170,,Clear,clear sky
1061,43333,38.6266667,-79.1752778,3/16/2024 12:00:00 AM,24WR000167,c,SAC,y,236.0,286.22,285.72,1009,82,283.22,100,,2.19,323,,Clouds,overcast clouds
1062,43334,35.8683333,-94.8525,3/16/2024 12:00:00 AM,24WR000155,c,SAC,y,100.0,289.15,288.14,1020,51,279.03,0,10000.0,3.09,30,,Clear,clear sky
1063,43335,36.0458333,-95.0219444,3/16/2024 12:00:00 AM,24WR00168,c,SAC,y,284.0,288.98,287.95,1020,51,278.87,0,10000.0,3.09,30,,Clear,clear sky
1064,43336,37.6894444,-91.2377778,3/19/2024 12:00:00 AM,Blackbird Creek,c,SAC,y,130.0,275.28,272.56,1025,44,265.28,0,,2.6,307,,Clear,clear sky
1065,43337,36.06,-81.1553333,3/20/2024 12:00:00 AM,Brushy Mountain,c,SAC,y,125.0,282.22,280.49,1012,29,266.03,0,10000.0,3.09,220,,Clear,clear sky
1066,43338,36.863,-100.626,3/13/2024 12:00:00 AM,Barlow Canyon,c,RMC,,207.0,293.42,292.1,1006,23,271.81,89,,1.94,354,,Clouds,overcast clouds
1067,43342,35.848,-101.4330556,3/17/2024 12:00:00 AM,Little Barren,c,EACC,y,258.0,283.55,282.5,1017,71,278.53,100,10000.0,2.57,310,,Clouds,overcast clouds
1068,43343,37.289,-82.959,3/21/2024 12:00:00 AM,Bates,c,EACC,y,370.0,287.74,286.09,1014,32,271.47,80,,4.01,293,,Clouds,broken clouds
1069,43655,38.6266667,-79.1752778,3/16/2024 12:00:00 AM,Brushy Knob,,SAC,,500.0,286.22,285.72,1009,82,283.22,100,,2.19,323,,Clouds,overcast clouds
1070,43656,36.1191667,-96.2219444,3/22/2024 12:00:00 AM,Flying G,c,SAC,,1110.0,289.19,289.15,1013,88,287.2,75,10000.0,2.57,130,,Clouds,broken clouds
1071,43657,34.8361667,-78.6523333,3/22/2024 12:00:00 AM,Horseshoe Lake,c,SAC,,570.0,287.22,286.22,1021,59,279.34,7,,2.28,106,,Clear,clear sky
1072,43658,36.2791667,-94.8222222,3/20/2024 12:00:00 AM,Spent,c,SAC,,1126.0,292.6,291.57,1013,37,277.55,0,,3.83,203,,Clear,clear sky
1073,43659,34.8152778,-95.03,3/21/2024 12:00:00 AM,Frisco Line,c,SAC,,125.0,293.18,292.52,1014,49,282.15,85,,2.79,186,,Clouds,overcast clouds
1074,43660,37.9230556,-78.0002778,3/21/2024 12:00:00 AM,West Old Mountain Road,c,SAC,,450.0,289.45,287.66,1008,20,267.22,0,10000.0,6.17,280,,Clear,clear sky
1075,43661,35.5544444,-81.7283333,3/21/2024 12:00:00 AM,Huckleberry Mountain,c,SAC,,451.0,289.92,288.38,1012,28,271.54,5,,3.01,314,,Clear,clear sky
1076,43662,35.1833333,-95.35,3/21/2024 12:00:00 AM,Beaver Mtn,c,SAC,,776.0,293.48,292.72,1014,44,280.84,82,,3.52,178,,Clouds,broken clouds
1077,43663,36.3152778,-94.7613889,3/21/2024 12:00:00 AM,Salt Fork,c,SAC,,210.0,292.8,292.41,1013,61,285.08,38,,1.62,35,,Clouds,scattered clouds
1078,43664,36.5266667,-83.9211111,3/21/2024 12:00:00 AM,2 Rock Creek Ridge Road,c,SAC,,1467.0,287.68,286.05,1015,33,271.79,40,10000.0,4.12,310,,Clouds,scattered clouds
1079,43665,38.1697222,-78.6744444,3/23/2024 12:00:00 AM,Taylor's Gap,c,SAC,,260.0,282.35,280.98,1004,68,276.76,75,10000.0,2.57,20,,Clouds,broken clouds
1080,43666,36.8188889,-99.3502778,3/21/2024 12:00:00 AM,Cimarron Bluff,c,SAC,,4113.0,292.91,292.19,1011,48,281.6,43,,5.15,81,0.82,Rain,light rain
1081,43667,37.3163889,-82.5216667,3/25/2024 12:00:00 AM,Kentucky 611,c,SAC,y,129.0,286.41,285.78,1017,76,282.28,91,,2.48,76,,Clouds,overcast clouds
1082,43668,38.6738889,-78.3827778,3/23/2024 12:00:00 AM,East Rocky Ridge,c,SAC,y,700.0,283.21,281.92,1019,63,276.5,40,10000.0,2.57,210,,Clouds,scattered clouds
1083,43669,36.4641667,-95.0005556,3/24/2024 12:00:00 AM,Round Springs,c,SAC,y,217.0,288.06,286.89,1016,49,277.45,99,,1.77,129,,Clouds,overcast clouds
1084,43670,36.0916667,-95.0102778,3/24/2024 12:00:00 AM,Lost Arrow,c,SAC,y,120.0,288.48,287.14,1017,41,275.32,0,10000.0,2.57,170,,Clear,clear sky
1085,43671,36.0122222,-94.7105556,3/24/2024 12:00:00 AM,Denison Hollow,c,SAC,y,580.0,287.79,286.64,1017,51,277.77,97,,2.13,128,,Clouds,overcast clouds
1086,43672,38.6669444,-78.5547222,3/23/2024 12:00:00 AM,Shenandoah,c,SAC,y,120.0,282.38,281.01,1019,63,275.71,40,10000.0,2.57,210,,Clouds,scattered clouds
1087,43673,38.5336111,-78.1466667,3/23/2024 12:00:00 AM,Yeawood,c,SAC,y,200.0,283.01,282.81,1021,61,275.85,100,,1.34,8,,Clouds,overcast clouds
1088,43674,39.0852778,-78.3472222,3/23/2024 12:00:00 AM,Coal Mine,c,SAC,y,200.0,283.5,282.18,1019,61,276.31,99,,3.44,143,,Clouds,overcast clouds
1089,43675,38.5219444,-78.9936111,3/23/2024 12:00:00 AM,West Briar,c,SAC,y,980.0,282.06,280.01,1019,63,275.41,100,10000.0,3.6,160,,Clouds,overcast clouds
1090,43676,37.8005556,-82.4316667,3/26/2024 12:00:00 AM,Big Branch Road,c,SAC,y,102.0,291.5,289.73,1014,13,263.76,0,10000.0,4.63,140,,Clear,clear sky
1091,43677,33.6611111,-85.7291667,3/22/2024 12:00:00 AM,Erickton Drive,c,SAC,y,440.0,293.34,292.54,1016,43,280.38,20,10000.0,0.0,0,,Clouds,few clouds
